Date Time, Water Level, Sigma, I, L 
2016-12-01 00:00,0.035,0.034,0,0
2016-12-01 01:00,-0.101,0.049,0,0
2016-12-01 02:00,-0.057,0.033,0,0
2016-12-01 03:00,0.129,0.042,0,0
2016-12-01 04:00,0.383,0.048,0,0
2016-12-01 05:00,0.661,0.045,0,0
2016-12-01 06:00,0.928,0.058,0,0
2016-12-01 07:00,1.130,0.049,0,0
2016-12-01 08:00,1.178,0.062,0,0
2016-12-01 09:00,1.141,0.059,0,0
2016-12-01 10:00,1.043,0.076,0,0
2016-12-01 11:00,0.974,0.079,0,0
2016-12-01 12:00,0.854,0.071,0,0
2016-12-01 13:00,0.850,0.070,0,0
2016-12-01 14:00,0.945,0.074,0,0
2016-12-01 15:00,1.128,0.091,0,0
2016-12-01 16:00,1.342,0.105,0,0
2016-12-01 17:00,1.525,0.092,0,0
2016-12-01 18:00,1.684,0.099,0,0
2016-12-01 19:00,1.659,0.083,0,0
2016-12-01 20:00,1.513,0.117,0,0
2016-12-01 21:00,1.212,0.093,0,0
2016-12-01 22:00,0.832,0.064,0,0
2016-12-01 23:00,0.474,0.074,0,0
2016-12-02 00:00,0.167,0.082,0,0
2016-12-02 01:00,-0.043,0.063,0,0
2016-12-02 02:00,-0.152,0.064,0,0
2016-12-02 03:00,-0.045,0.066,0,0
2016-12-02 04:00,0.145,0.050,0,0
2016-12-02 05:00,0.441,0.057,0,0
2016-12-02 06:00,0.737,0.074,0,0
2016-12-02 07:00,0.949,0.068,0,0
2016-12-02 08:00,1.115,0.077,0,0
2016-12-02 09:00,1.137,0.079,0,0
2016-12-02 10:00,1.099,0.092,0,0
2016-12-02 11:00,1.035,0.087,0,0
2016-12-02 12:00,0.888,0.078,0,0
2016-12-02 13:00,0.864,0.096,0,0
2016-12-02 14:00,0.877,0.071,0,0
2016-12-02 15:00,0.997,0.089,0,0
2016-12-02 16:00,1.201,0.090,0,0
2016-12-02 17:00,1.372,0.072,0,0
2016-12-02 18:00,1.551,0.073,0,0
2016-12-02 19:00,1.607,0.065,0,0
2016-12-02 20:00,1.529,0.078,0,0
2016-12-02 21:00,1.301,0.070,0,0
2016-12-02 22:00,1.047,0.062,0,0
2016-12-02 23:00,0.677,0.056,0,0
2016-12-03 00:00,0.336,0.047,0,0
2016-12-03 01:00,0.072,0.038,0,0
2016-12-03 02:00,-0.123,0.039,0,0
2016-12-03 03:00,-0.128,0.051,0,0
2016-12-03 04:00,0.024,0.057,0,0
2016-12-03 05:00,0.260,0.055,0,0
2016-12-03 06:00,0.506,0.049,0,0
2016-12-03 07:00,0.789,0.058,0,0
2016-12-03 08:00,1.023,0.055,0,0
2016-12-03 09:00,1.128,0.060,0,0
2016-12-03 10:00,1.124,0.069,0,0
2016-12-03 11:00,1.068,0.069,0,0
2016-12-03 12:00,1.000,0.059,0,0
2016-12-03 13:00,0.900,0.070,0,0
2016-12-03 14:00,0.890,0.069,0,0
2016-12-03 15:00,0.934,0.067,0,0
2016-12-03 16:00,1.047,0.066,0,0
2016-12-03 17:00,1.247,0.078,0,0
2016-12-03 18:00,1.378,0.078,0,0
2016-12-03 19:00,1.509,0.073,0,0
2016-12-03 20:00,1.501,0.076,0,0
2016-12-03 21:00,1.433,0.075,0,0
2016-12-03 22:00,1.194,0.090,0,0
2016-12-03 23:00,0.921,0.065,0,0
2016-12-04 00:00,0.593,0.069,0,0
2016-12-04 01:00,0.291,0.063,0,0
2016-12-04 02:00,0.026,0.082,0,0
2016-12-04 03:00,-0.029,0.067,0,0
2016-12-04 04:00,-0.031,0.056,0,0
2016-12-04 05:00,0.164,0.071,0,0
2016-12-04 06:00,0.335,0.083,0,0
2016-12-04 07:00,0.638,0.125,0,0
2016-12-04 08:00,0.907,0.093,0,0
2016-12-04 09:00,1.113,0.112,0,0
2016-12-04 10:00,1.169,0.148,0,0
2016-12-04 11:00,1.165,0.115,0,0
2016-12-04 12:00,1.105,0.095,0,0
2016-12-04 13:00,1.071,0.121,0,0
2016-12-04 14:00,0.956,0.082,0,0
2016-12-04 15:00,0.930,0.107,0,0
2016-12-04 16:00,0.985,0.106,0,0
2016-12-04 17:00,1.130,0.126,0,0
2016-12-04 18:00,1.239,0.103,0,0
2016-12-04 19:00,1.393,0.109,0,0
2016-12-04 20:00,1.440,0.091,0,0
2016-12-04 21:00,1.490,0.107,0,0
2016-12-04 22:00,1.344,0.146,0,0
2016-12-04 23:00,1.086,0.132,0,0
2016-12-05 00:00,0.823,0.140,0,0
2016-12-05 01:00,0.527,0.081,0,0
2016-12-05 02:00,0.230,0.080,0,0
2016-12-05 03:00,0.068,0.072,0,0
2016-12-05 04:00,0.030,0.075,0,0
2016-12-05 05:00,0.080,0.060,0,0
2016-12-05 06:00,0.286,0.080,0,0
2016-12-05 07:00,0.473,0.054,0,0
2016-12-05 08:00,0.762,0.093,0,0
2016-12-05 09:00,1.018,0.085,0,0
2016-12-05 10:00,1.181,0.078,0,0
2016-12-05 11:00,1.219,0.078,0,0
2016-12-05 12:00,1.193,0.094,0,0
2016-12-05 13:00,1.171,0.071,0,0
2016-12-05 14:00,1.059,0.060,0,0
2016-12-05 15:00,0.984,0.089,0,0
2016-12-05 16:00,0.948,0.071,0,0
2016-12-05 17:00,0.983,0.062,0,0
2016-12-05 18:00,1.056,0.072,0,0
2016-12-05 19:00,1.189,0.071,0,0
2016-12-05 20:00,1.263,0.069,0,0
2016-12-05 21:00,1.334,0.080,0,0
2016-12-05 22:00,1.311,0.083,0,0
2016-12-05 23:00,1.208,0.063,0,0
2016-12-06 00:00,1.014,0.066,0,0
2016-12-06 01:00,0.765,0.057,0,0
2016-12-06 02:00,0.526,0.054,0,0
2016-12-06 03:00,0.296,0.060,0,0
2016-12-06 04:00,0.137,0.035,0,0
2016-12-06 05:00,0.109,0.050,0,0
2016-12-06 06:00,0.157,0.052,0,0
2016-12-06 07:00,0.367,0.058,0,0
2016-12-06 08:00,0.611,0.058,0,0
2016-12-06 09:00,0.862,0.082,0,0
2016-12-06 10:00,1.065,0.073,0,0
2016-12-06 11:00,1.246,0.075,0,0
2016-12-06 12:00,1.304,0.077,0,0
2016-12-06 13:00,1.267,0.061,0,0
2016-12-06 14:00,1.170,0.067,0,0
2016-12-06 15:00,1.025,0.063,0,0
2016-12-06 16:00,0.938,0.065,0,0
2016-12-06 17:00,0.890,0.051,0,0
2016-12-06 18:00,0.864,0.051,0,0
2016-12-06 19:00,0.930,0.057,0,0
2016-12-06 20:00,1.009,0.057,0,0
2016-12-06 21:00,1.117,0.056,0,0
2016-12-06 22:00,1.189,0.055,0,0
2016-12-06 23:00,1.200,0.049,0,0
2016-12-07 00:00,1.128,0.056,0,0
2016-12-07 01:00,0.950,0.069,0,0
2016-12-07 02:00,0.723,0.054,0,0
2016-12-07 03:00,0.480,0.055,0,0
2016-12-07 04:00,0.283,0.047,0,0
2016-12-07 05:00,0.127,0.039,0,0
2016-12-07 06:00,0.110,0.045,0,0
2016-12-07 07:00,0.181,0.038,0,0
2016-12-07 08:00,0.392,0.039,0,0
2016-12-07 09:00,0.674,0.044,0,0
2016-12-07 10:00,0.954,0.042,0,0
2016-12-07 11:00,1.179,0.045,0,0
2016-12-07 12:00,1.317,0.054,0,0
2016-12-07 13:00,1.351,0.060,0,0
2016-12-07 14:00,1.291,0.044,0,0
2016-12-07 15:00,1.152,0.050,0,0
2016-12-07 16:00,0.973,0.047,0,0
2016-12-07 17:00,0.831,0.043,0,0
2016-12-07 18:00,0.734,0.046,0,0
2016-12-07 19:00,0.669,0.041,0,0
2016-12-07 20:00,0.742,0.034,0,0
2016-12-07 21:00,0.839,0.041,0,0
2016-12-07 22:00,0.962,0.052,0,0
2016-12-07 23:00,1.057,0.047,0,0
2016-12-08 00:00,1.098,0.045,0,0
2016-12-08 01:00,1.061,0.044,0,0
2016-12-08 02:00,0.916,0.036,0,0
2016-12-08 03:00,0.711,0.048,0,0
2016-12-08 04:00,0.519,0.030,0,0
2016-12-08 05:00,0.341,0.028,0,0
2016-12-08 06:00,0.197,0.021,0,0
2016-12-08 07:00,0.211,0.019,0,0
2016-12-08 08:00,0.313,0.019,0,0
2016-12-08 09:00,0.546,0.021,0,0
2016-12-08 10:00,0.825,0.031,0,0
2016-12-08 11:00,1.127,0.024,0,0
2016-12-08 12:00,1.382,0.026,0,0
2016-12-08 13:00,1.514,0.024,0,0
2016-12-08 14:00,1.513,0.023,0,0
2016-12-08 15:00,1.389,0.028,0,0
2016-12-08 16:00,1.206,0.030,0,0
2016-12-08 17:00,0.958,0.032,0,0
2016-12-08 18:00,0.735,0.030,0,0
2016-12-08 19:00,0.590,0.029,0,0
2016-12-08 20:00,0.526,0.025,0,0
2016-12-08 21:00,0.536,0.029,0,0
2016-12-08 22:00,0.690,0.028,0,0
2016-12-08 23:00,0.875,0.028,0,0
2016-12-09 00:00,1.016,0.034,0,0
2016-12-09 01:00,1.099,0.032,0,0
2016-12-09 02:00,1.077,0.027,0,0
2016-12-09 03:00,0.970,0.033,0,0
2016-12-09 04:00,0.793,0.042,0,0
2016-12-09 05:00,0.571,0.035,0,0
2016-12-09 06:00,0.368,0.033,0,0
2016-12-09 07:00,0.276,0.025,0,0
2016-12-09 08:00,0.271,0.032,0,0
2016-12-09 09:00,0.431,0.026,0,0
2016-12-09 10:00,0.692,0.042,0,0
2016-12-09 11:00,0.998,0.042,0,0
2016-12-09 12:00,1.309,0.036,0,0
2016-12-09 13:00,1.514,0.035,0,0
2016-12-09 14:00,1.605,0.042,0,0
2016-12-09 15:00,1.570,0.051,0,0
2016-12-09 16:00,1.372,0.034,0,0
2016-12-09 17:00,1.074,0.048,0,0
2016-12-09 18:00,0.796,0.041,0,0
2016-12-09 19:00,0.512,0.033,0,0
2016-12-09 20:00,0.319,0.034,0,0
2016-12-09 21:00,0.257,0.033,0,0
2016-12-09 22:00,0.312,0.032,0,0
2016-12-09 23:00,0.482,0.039,0,0
2016-12-10 00:00,0.735,0.042,0,0
2016-12-10 01:00,0.928,0.045,0,0
2016-12-10 02:00,1.092,0.052,0,0
2016-12-10 03:00,1.108,0.053,0,0
2016-12-10 04:00,1.030,0.048,0,0
2016-12-10 05:00,0.856,0.047,0,0
2016-12-10 06:00,0.655,0.039,0,0
2016-12-10 07:00,0.453,0.036,0,0
2016-12-10 08:00,0.378,0.038,0,0
2016-12-10 09:00,0.445,0.035,0,0
2016-12-10 10:00,0.603,0.049,0,0
2016-12-10 11:00,0.891,0.043,0,0
2016-12-10 12:00,1.252,0.044,0,0
2016-12-10 13:00,1.550,0.058,0,0
2016-12-10 14:00,1.756,0.058,0,0
2016-12-10 15:00,1.801,0.046,0,0
2016-12-10 16:00,1.676,0.059,0,0
2016-12-10 17:00,1.394,0.000,0,0
2016-12-10 18:00,1.050,0.050,0,0
2016-12-10 19:00,0.653,0.042,0,0
2016-12-10 20:00,0.308,0.045,0,0
2016-12-10 21:00,0.114,0.036,0,0
2016-12-10 22:00,0.048,0.060,0,0
2016-12-10 23:00,0.184,0.044,0,0
2016-12-11 00:00,0.404,0.053,0,0
2016-12-11 01:00,0.698,0.063,0,0
2016-12-11 02:00,0.954,0.069,0,0
2016-12-11 03:00,1.133,0.067,0,0
2016-12-11 04:00,1.176,0.050,0,0
2016-12-11 05:00,1.083,0.059,0,0
2016-12-11 06:00,0.924,0.058,0,0
2016-12-11 07:00,0.728,0.044,0,0
2016-12-11 08:00,0.573,0.044,0,0
2016-12-11 09:00,0.476,0.051,0,0
2016-12-11 10:00,0.552,0.029,0,0
2016-12-11 11:00,0.756,0.041,0,0
2016-12-11 12:00,1.075,0.055,0,0
2016-12-11 13:00,1.418,0.045,0,0
2016-12-11 14:00,1.718,0.061,0,0
2016-12-11 15:00,1.870,0.058,0,0
2016-12-11 16:00,1.911,0.058,0,0
2016-12-11 17:00,1.712,0.049,0,0
2016-12-11 18:00,1.345,0.065,0,0
2016-12-11 19:00,0.899,0.044,0,0
2016-12-11 20:00,0.446,0.054,0,0
2016-12-11 21:00,0.090,0.050,0,0
2016-12-11 22:00,-0.146,0.040,0,0
2016-12-11 23:00,-0.161,0.051,0,0
2016-12-12 00:00,-0.023,0.036,0,0
2016-12-12 01:00,0.287,0.049,0,0
2016-12-12 02:00,0.639,0.067,0,0
2016-12-12 03:00,0.981,0.051,0,0
2016-12-12 04:00,1.133,0.049,0,0
2016-12-12 05:00,1.224,0.055,0,0
2016-12-12 06:00,1.163,0.058,0,0
2016-12-12 07:00,0.963,0.060,0,0
2016-12-12 08:00,0.751,0.055,0,0
2016-12-12 09:00,0.599,0.046,0,0
2016-12-12 10:00,0.545,0.056,0,0
2016-12-12 11:00,0.644,0.045,0,0
2016-12-12 12:00,0.900,0.051,0,0
2016-12-12 13:00,1.279,0.069,0,0
2016-12-12 14:00,1.616,0.069,0,0
2016-12-12 15:00,1.881,0.078,0,0
2016-12-12 16:00,2.056,0.062,0,0
2016-12-12 17:00,1.965,0.064,0,0
2016-12-12 18:00,1.694,0.068,0,0
2016-12-12 19:00,1.280,0.048,0,0
2016-12-12 20:00,0.728,0.051,0,0
2016-12-12 21:00,0.259,0.039,0,0
2016-12-12 22:00,-0.114,0.033,0,0
2016-12-12 23:00,-0.319,0.053,0,0
2016-12-13 00:00,-0.293,0.039,0,0
2016-12-13 01:00,-0.079,0.030,0,0
2016-12-13 02:00,0.296,0.040,0,0
2016-12-13 03:00,0.682,0.046,0,0
2016-12-13 04:00,1.002,0.058,0,0
2016-12-13 05:00,1.221,0.061,0,0
2016-12-13 06:00,1.289,0.043,0,0
2016-12-13 07:00,1.174,0.044,0,0
2016-12-13 08:00,1.021,0.050,0,0
2016-12-13 09:00,0.811,0.045,0,0
2016-12-13 10:00,0.667,0.049,0,0
2016-12-13 11:00,0.632,0.034,0,0
2016-12-13 12:00,0.787,0.045,0,0
2016-12-13 13:00,1.039,0.050,0,0
2016-12-13 14:00,1.412,0.054,0,0
2016-12-13 15:00,1.768,0.046,0,0
2016-12-13 16:00,2.011,0.054,0,0
2016-12-13 17:00,2.073,0.061,0,0
2016-12-13 18:00,1.969,0.052,0,0
2016-12-13 19:00,1.628,0.052,0,0
2016-12-13 20:00,1.146,0.044,0,0
2016-12-13 21:00,0.572,0.043,0,0
2016-12-13 22:00,0.067,0.030,0,0
2016-12-13 23:00,-0.299,0.031,0,0
2016-12-14 00:00,-0.463,0.024,0,0
2016-12-14 01:00,-0.408,0.027,0,0
2016-12-14 02:00,-0.136,0.028,0,0
2016-12-14 03:00,0.250,0.027,0,0
2016-12-14 04:00,0.680,0.037,0,0
2016-12-14 05:00,1.066,0.040,0,0
2016-12-14 06:00,1.238,0.042,0,0
2016-12-14 07:00,1.319,0.050,0,0
2016-12-14 08:00,1.227,0.050,0,0
2016-12-14 09:00,1.051,0.040,0,0
2016-12-14 10:00,0.867,0.055,0,0
2016-12-14 11:00,0.678,0.042,0,0
2016-12-14 12:00,0.714,0.036,0,0
2016-12-14 13:00,0.865,0.039,0,0
2016-12-14 14:00,1.180,0.034,0,0
2016-12-14 15:00,1.523,0.041,0,0
2016-12-14 16:00,1.859,0.037,0,0
2016-12-14 17:00,2.067,0.044,0,0
2016-12-14 18:00,2.113,0.040,0,0
2016-12-14 19:00,1.930,0.038,0,0
2016-12-14 20:00,1.540,0.037,0,0
2016-12-14 21:00,1.030,0.038,0,0
2016-12-14 22:00,0.485,0.030,0,0
2016-12-14 23:00,-0.027,0.021,0,0
2016-12-15 00:00,-0.346,0.019,0,0
2016-12-15 01:00,-0.431,0.017,0,0
2016-12-15 02:00,-0.343,0.019,0,0
2016-12-15 03:00,-0.051,0.019,0,0
2016-12-15 04:00,0.334,0.023,0,0
2016-12-15 05:00,0.785,0.040,0,0
2016-12-15 06:00,1.103,0.052,0,0
2016-12-15 07:00,1.352,0.040,0,0
2016-12-15 08:00,1.398,0.054,0,0
2016-12-15 09:00,1.303,0.038,0,0
2016-12-15 10:00,1.114,0.036,0,0
2016-12-15 11:00,0.938,0.033,0,0
2016-12-15 12:00,0.816,0.036,0,0
2016-12-15 13:00,0.839,0.035,0,0
2016-12-15 14:00,0.994,0.036,0,0
2016-12-15 15:00,1.278,0.034,0,0
2016-12-15 16:00,1.655,0.041,0,0
2016-12-15 17:00,1.929,0.039,0,0
2016-12-15 18:00,2.129,0.043,0,0
2016-12-15 19:00,2.129,0.059,0,0
2016-12-15 20:00,1.925,0.037,0,0
2016-12-15 21:00,1.548,0.039,0,0
2016-12-15 22:00,1.037,0.040,0,0
2016-12-15 23:00,0.485,0.028,0,0
2016-12-16 00:00,0.073,0.025,0,0
2016-12-16 01:00,-0.195,0.017,0,0
2016-12-16 02:00,-0.273,0.019,0,0
2016-12-16 03:00,-0.136,0.020,0,0
2016-12-16 04:00,0.200,0.017,0,0
2016-12-16 05:00,0.632,0.029,0,0
2016-12-16 06:00,1.042,0.034,0,0
2016-12-16 07:00,1.352,0.029,0,0
2016-12-16 08:00,1.527,0.032,0,0
2016-12-16 09:00,1.527,0.049,0,0
2016-12-16 10:00,1.395,0.057,0,0
2016-12-16 11:00,1.195,0.049,0,0
2016-12-16 12:00,0.994,0.049,0,0
2016-12-16 13:00,0.880,0.054,0,0
2016-12-16 14:00,0.875,0.051,0,0
2016-12-16 15:00,1.007,0.053,0,0
2016-12-16 16:00,1.292,0.062,0,0
2016-12-16 17:00,1.567,0.067,0,0
2016-12-16 18:00,1.823,0.064,0,0
2016-12-16 19:00,1.962,0.077,0,0
2016-12-16 20:00,1.886,0.061,0,0
2016-12-16 21:00,1.682,0.062,0,0
2016-12-16 22:00,1.298,0.046,0,0
2016-12-16 23:00,0.817,0.048,0,0
2016-12-17 00:00,0.328,0.055,0,0
2016-12-17 01:00,-0.046,0.050,0,0
2016-12-17 02:00,-0.285,0.059,0,0
2016-12-17 03:00,-0.322,0.056,0,0
2016-12-17 04:00,-0.173,0.065,0,0
2016-12-17 05:00,0.153,0.072,0,0
2016-12-17 06:00,0.505,0.055,0,0
2016-12-17 07:00,0.923,0.060,0,0
2016-12-17 08:00,1.221,0.062,0,0
2016-12-17 09:00,1.337,0.066,0,0
2016-12-17 10:00,1.342,0.053,0,0
2016-12-17 11:00,1.218,0.069,0,0
2016-12-17 12:00,1.046,0.051,0,0
2016-12-17 13:00,0.878,0.048,0,0
2016-12-17 14:00,0.770,0.052,0,0
2016-12-17 15:00,0.753,0.046,0,0
2016-12-17 16:00,0.884,0.055,0,0
2016-12-17 17:00,1.114,0.049,0,0
2016-12-17 18:00,1.372,0.056,0,0
2016-12-17 19:00,1.558,0.054,0,0
2016-12-17 20:00,1.656,0.053,0,0
2016-12-17 21:00,1.584,0.044,0,0
2016-12-17 22:00,1.372,0.060,0,0
2016-12-17 23:00,1.020,0.046,0,0
2016-12-18 00:00,0.613,0.042,0,0
2016-12-18 01:00,0.204,0.045,0,0
2016-12-18 02:00,-0.106,0.036,0,0
2016-12-18 03:00,-0.282,0.034,0,0
2016-12-18 04:00,-0.294,0.038,0,0
2016-12-18 05:00,-0.082,0.037,0,0
2016-12-18 06:00,0.236,0.032,0,0
2016-12-18 07:00,0.603,0.041,0,0
2016-12-18 08:00,0.917,0.050,0,0
2016-12-18 09:00,1.181,0.049,0,0
2016-12-18 10:00,1.299,0.052,0,0
2016-12-18 11:00,1.311,0.049,0,0
2016-12-18 12:00,1.189,0.047,0,0
2016-12-18 13:00,1.021,0.038,0,0
2016-12-18 14:00,0.856,0.044,0,0
2016-12-18 15:00,0.760,0.058,0,0
2016-12-18 16:00,0.700,0.041,0,0
2016-12-18 17:00,0.849,0.041,0,0
2016-12-18 18:00,1.004,0.057,0,0
2016-12-18 19:00,1.189,0.052,0,0
2016-12-18 20:00,1.342,0.060,0,0
2016-12-18 21:00,1.449,0.057,0,0
2016-12-18 22:00,1.386,0.046,0,0
2016-12-18 23:00,1.185,0.052,0,0
2016-12-19 00:00,0.894,0.046,0,0
2016-12-19 01:00,0.566,0.046,0,0
2016-12-19 02:00,0.238,0.034,0,0
2016-12-19 03:00,-0.015,0.031,0,0
2016-12-19 04:00,-0.165,0.039,0,0
2016-12-19 05:00,-0.108,0.039,0,0
2016-12-19 06:00,0.033,0.039,0,0
2016-12-19 07:00,0.362,0.040,0,0
2016-12-19 08:00,0.690,0.045,0,0
2016-12-19 09:00,1.016,0.044,0,0
2016-12-19 10:00,1.203,0.038,0,0
2016-12-19 11:00,1.316,0.054,0,0
2016-12-19 12:00,1.328,0.059,0,0
2016-12-19 13:00,1.211,0.042,0,0
2016-12-19 14:00,1.036,0.047,0,0
2016-12-19 15:00,0.871,0.047,0,0
2016-12-19 16:00,0.741,0.052,0,0
2016-12-19 17:00,0.700,0.052,0,0
2016-12-19 18:00,0.782,0.052,0,0
2016-12-19 19:00,0.894,0.048,0,0
2016-12-19 20:00,1.045,0.051,0,0
2016-12-19 21:00,1.174,0.044,0,0
2016-12-19 22:00,1.245,0.047,0,0
2016-12-19 23:00,1.203,0.066,0,0
2016-12-20 00:00,1.086,0.063,0,0
2016-12-20 01:00,0.843,0.046,0,0
2016-12-20 02:00,0.595,0.058,0,0
2016-12-20 03:00,0.352,0.059,0,0
2016-12-20 04:00,0.133,0.050,0,0
2016-12-20 05:00,0.073,0.042,0,0
2016-12-20 06:00,0.098,0.041,0,0
2016-12-20 07:00,0.331,0.049,0,0
2016-12-20 08:00,0.565,0.041,0,0
2016-12-20 09:00,0.855,0.053,0,0
2016-12-20 10:00,1.170,0.056,0,0
2016-12-20 11:00,1.331,0.047,0,0
2016-12-20 12:00,1.430,0.048,0,0
2016-12-20 13:00,1.410,0.076,0,0
2016-12-20 14:00,1.306,0.078,0,0
2016-12-20 15:00,1.096,0.069,0,0
2016-12-20 16:00,0.901,0.061,0,0
2016-12-20 17:00,0.787,0.049,0,0
2016-12-20 18:00,0.711,0.056,0,0
2016-12-20 19:00,0.700,0.055,0,0
2016-12-20 20:00,0.770,0.052,0,0
2016-12-20 21:00,0.959,0.049,0,0
2016-12-20 22:00,1.049,0.068,0,0
2016-12-20 23:00,1.166,0.055,0,0
2016-12-21 00:00,1.149,0.060,0,0
2016-12-21 01:00,1.018,0.050,0,0
2016-12-21 02:00,0.869,0.057,0,0
2016-12-21 03:00,0.657,0.058,0,0
2016-12-21 04:00,0.470,0.045,0,0
2016-12-21 05:00,0.316,0.049,0,0
2016-12-21 06:00,0.288,0.036,0,0
2016-12-21 07:00,0.370,0.035,0,0
2016-12-21 08:00,0.555,0.055,0,0
2016-12-21 09:00,0.792,0.063,0,0
2016-12-21 10:00,1.085,0.054,0,0
2016-12-21 11:00,1.343,0.057,0,0
2016-12-21 12:00,1.509,0.067,0,0
2016-12-21 13:00,1.576,0.054,0,0
2016-12-21 14:00,1.479,0.043,0,0
2016-12-21 15:00,1.387,0.061,0,0
2016-12-21 16:00,1.181,0.064,0,0
2016-12-21 17:00,0.951,0.070,0,0
2016-12-21 18:00,0.811,0.074,0,0
2016-12-21 19:00,0.709,0.075,0,0
2016-12-21 20:00,0.684,0.089,0,0
2016-12-21 21:00,0.752,0.082,0,0
2016-12-21 22:00,0.855,0.110,0,0
2016-12-21 23:00,1.027,0.084,0,0
2016-12-22 00:00,1.106,0.086,0,0
2016-12-22 01:00,1.145,0.109,0,0
2016-12-22 02:00,1.109,0.069,0,0
2016-12-22 03:00,0.979,0.107,0,0
2016-12-22 04:00,0.772,0.075,0,0
2016-12-22 05:00,0.621,0.096,0,0
2016-12-22 06:00,0.500,0.072,0,0
2016-12-22 07:00,0.478,0.079,0,0
2016-12-22 08:00,0.534,0.098,0,0
2016-12-22 09:00,0.746,0.080,0,0
2016-12-22 10:00,0.988,0.095,0,0
2016-12-22 11:00,1.266,0.083,0,0
2016-12-22 12:00,1.485,0.099,0,0
2016-12-22 13:00,1.625,0.114,0,0
2016-12-22 14:00,1.626,0.093,0,0
2016-12-22 15:00,1.552,0.063,0,0
2016-12-22 16:00,1.373,0.106,0,0
2016-12-22 17:00,1.085,0.093,0,0
2016-12-22 18:00,0.883,0.091,0,0
2016-12-22 19:00,0.688,0.084,0,0
2016-12-22 20:00,0.587,0.076,0,0
2016-12-22 21:00,0.532,0.082,0,0
2016-12-22 22:00,0.581,0.074,0,0
2016-12-22 23:00,0.713,0.086,0,0
2016-12-23 00:00,0.908,0.080,0,0
2016-12-23 01:00,1.012,0.106,0,0
2016-12-23 02:00,1.055,0.076,0,0
2016-12-23 03:00,1.065,0.110,0,0
2016-12-23 04:00,0.954,0.095,0,0
2016-12-23 05:00,0.831,0.103,0,0
2016-12-23 06:00,0.700,0.092,0,0
2016-12-23 07:00,0.596,0.103,0,0
2016-12-23 08:00,0.601,0.062,0,0
2016-12-23 09:00,0.734,0.088,0,0
