Date Time, Water Level, Sigma, I, L 
2016-12-23 10:00,0.914,0.084,0,0
2016-12-23 11:00,1.126,0.077,0,0
2016-12-23 12:00,1.367,0.100,0,0
2016-12-23 13:00,1.620,0.112,0,0
2016-12-23 14:00,1.756,0.080,0,0
2016-12-23 15:00,1.731,0.092,0,0
2016-12-23 16:00,1.579,0.106,0,0
2016-12-23 17:00,1.348,0.085,0,0
2016-12-23 18:00,1.049,0.096,0,0
2016-12-23 19:00,0.834,0.070,0,0
2016-12-23 20:00,0.602,0.061,0,0
2016-12-23 21:00,0.491,0.063,0,0
2016-12-23 22:00,0.471,0.067,0,0
2016-12-23 23:00,0.588,0.063,0,0
2016-12-24 00:00,0.754,0.075,0,0
2016-12-24 01:00,0.956,0.064,0,0
2016-12-24 02:00,1.078,0.056,0,0
2016-12-24 03:00,1.188,0.055,0,0
2016-12-24 04:00,1.148,0.063,0,0
2016-12-24 05:00,1.078,0.051,0,0
2016-12-24 06:00,0.984,0.058,0,0
2016-12-24 07:00,0.857,0.063,0,0
2016-12-24 08:00,0.775,0.072,0,0
2016-12-24 09:00,0.751,0.076,0,0
2016-12-24 10:00,0.872,0.075,0,0
2016-12-24 11:00,1.064,0.070,0,0
2016-12-24 12:00,1.325,0.083,0,0
2016-12-24 13:00,1.544,0.087,0,0
2016-12-24 14:00,1.695,0.089,0,0
2016-12-24 15:00,1.762,0.103,0,0
2016-12-24 16:00,1.733,0.091,0,0
2016-12-24 17:00,1.491,0.101,0,0
2016-12-24 18:00,1.219,0.087,0,0
2016-12-24 19:00,0.880,0.087,0,0
2016-12-24 20:00,0.613,0.063,0,0
2016-12-24 21:00,0.387,0.074,0,0
2016-12-24 22:00,0.277,0.074,0,0
2016-12-24 23:00,0.300,0.066,0,0
2016-12-25 00:00,0.447,0.079,0,0
2016-12-25 01:00,0.695,0.086,0,0
2016-12-25 02:00,0.909,0.079,0,0
2016-12-25 03:00,1.041,0.089,0,0
2016-12-25 04:00,1.095,0.096,0,0
2016-12-25 05:00,1.119,0.073,0,0
2016-12-25 06:00,1.018,0.102,0,0
2016-12-25 07:00,0.871,0.084,0,0
2016-12-25 08:00,0.761,0.075,0,0
2016-12-25 09:00,0.742,0.084,0,0
2016-12-25 10:00,0.739,0.068,0,0
2016-12-25 11:00,0.900,0.093,0,0
2016-12-25 12:00,1.134,0.079,0,0
2016-12-25 13:00,1.378,0.085,0,0
2016-12-25 14:00,1.576,0.099,0,0
2016-12-25 15:00,1.686,0.076,0,0
2016-12-25 16:00,1.719,0.092,0,0
2016-12-25 17:00,1.595,0.080,0,0
2016-12-25 18:00,1.334,0.089,0,0
2016-12-25 19:00,0.972,0.078,0,0
2016-12-25 20:00,0.641,0.062,0,0
2016-12-25 21:00,0.355,0.066,0,0
2016-12-25 22:00,0.157,0.049,0,0
2016-12-25 23:00,0.100,0.051,0,0
2016-12-26 00:00,0.189,0.060,0,0
2016-12-26 01:00,0.400,0.062,0,0
2016-12-26 02:00,0.663,0.061,0,0
2016-12-26 03:00,0.881,0.054,0,0
2016-12-26 04:00,1.041,0.057,0,0
2016-12-26 05:00,1.122,0.058,0,0
2016-12-26 06:00,1.105,0.057,0,0
2016-12-26 07:00,0.992,0.039,0,0
2016-12-26 08:00,0.866,0.043,0,0
2016-12-26 09:00,0.806,0.040,0,0
2016-12-26 10:00,0.778,0.041,0,0
2016-12-26 11:00,0.841,0.035,0,0
2016-12-26 12:00,1.015,0.039,0,0
2016-12-26 13:00,1.248,0.040,0,0
2016-12-26 14:00,1.460,0.043,0,0
2016-12-26 15:00,1.642,0.035,0,0
2016-12-26 16:00,1.724,0.042,0,0
2016-12-26 17:00,1.661,0.045,0,0
2016-12-26 18:00,1.435,0.038,0,0
2016-12-26 19:00,1.119,0.032,0,0
2016-12-26 20:00,0.735,0.034,0,0
2016-12-26 21:00,0.377,0.031,0,0
2016-12-26 22:00,0.104,0.026,0,0
2016-12-26 23:00,-0.018,0.024,0,0
2016-12-27 00:00,0.004,0.021,0,0
2016-12-27 01:00,0.134,0.029,0,0
2016-12-27 02:00,0.393,0.040,0,0
2016-12-27 03:00,0.678,0.040,0,0
2016-12-27 04:00,0.932,0.044,0,0
2016-12-27 05:00,1.052,0.064,0,0
2016-12-27 06:00,1.097,0.059,0,0
2016-12-27 07:00,1.077,0.055,0,0
2016-12-27 08:00,0.960,0.059,0,0
2016-12-27 09:00,0.822,0.043,0,0
2016-12-27 10:00,0.768,0.059,0,0
2016-12-27 11:00,0.773,0.053,0,0
2016-12-27 12:00,0.928,0.046,0,0
2016-12-27 13:00,1.073,0.068,0,0
2016-12-27 14:00,1.373,0.061,0,0
2016-12-27 15:00,1.572,0.061,0,0
2016-12-27 16:00,1.665,0.074,0,0
2016-12-27 17:00,1.737,0.064,0,0
2016-12-27 18:00,1.592,0.084,0,0
2016-12-27 19:00,1.317,0.081,0,0
2016-12-27 20:00,0.894,0.082,0,0
2016-12-27 21:00,0.491,0.081,0,0
2016-12-27 22:00,0.192,0.084,0,0
2016-12-27 23:00,-0.006,0.055,0,0
2016-12-28 00:00,-0.167,0.067,0,0
2016-12-28 01:00,-0.046,0.061,0,0
2016-12-28 02:00,0.194,0.075,0,0
2016-12-28 03:00,0.509,0.083,0,0
2016-12-28 04:00,0.773,0.061,0,0
2016-12-28 05:00,0.997,0.060,0,0
2016-12-28 06:00,1.130,0.093,0,0
2016-12-28 07:00,1.114,0.094,0,0
2016-12-28 08:00,1.051,0.072,0,0
2016-12-28 09:00,0.929,0.075,0,0
2016-12-28 10:00,0.839,0.095,0,0
2016-12-28 11:00,0.791,0.069,0,0
2016-12-28 12:00,0.830,0.048,0,0
2016-12-28 13:00,1.003,0.063,0,0
2016-12-28 14:00,1.253,0.055,0,0
2016-12-28 15:00,1.481,0.071,0,0
2016-12-28 16:00,1.683,0.065,0,0
2016-12-28 17:00,1.747,0.056,0,0
2016-12-28 18:00,1.709,0.073,0,0
2016-12-28 19:00,1.497,0.078,0,0
2016-12-28 20:00,1.152,0.096,0,0
2016-12-28 21:00,0.740,0.130,0,0
2016-12-28 22:00,0.351,0.093,0,0
2016-12-28 23:00,0.022,0.076,0,0
2016-12-29 00:00,-0.080,0.055,0,0
2016-12-29 01:00,-0.136,0.058,0,0
2016-12-29 02:00,0.045,0.062,0,0
2016-12-29 03:00,0.327,0.088,0,0
2016-12-29 04:00,0.614,0.069,0,0
2016-12-29 05:00,0.908,0.084,0,0
2016-12-29 06:00,1.117,0.100,0,0
2016-12-29 07:00,1.207,0.091,0,0
2016-12-29 08:00,1.187,0.093,0,0
2016-12-29 09:00,1.060,0.107,0,0
2016-12-29 10:00,0.963,0.080,0,0
2016-12-29 11:00,0.864,0.065,0,0
2016-12-29 12:00,0.894,0.086,0,0
2016-12-29 13:00,1.009,0.089,0,0
2016-12-29 14:00,1.154,0.092,0,0
2016-12-29 15:00,1.391,0.083,0,0
2016-12-29 16:00,1.625,0.100,0,0
2016-12-29 17:00,1.796,0.070,0,0
2016-12-29 18:00,1.813,0.089,0,0
2016-12-29 19:00,1.661,0.073,0,0
2016-12-29 20:00,1.390,0.071,0,0
2016-12-29 21:00,1.006,0.066,0,0
2016-12-29 22:00,0.572,0.064,0,0
2016-12-29 23:00,0.199,0.068,0,0
2016-12-30 00:00,-0.038,0.061,0,0
2016-12-30 01:00,-0.125,0.042,0,0
2016-12-30 02:00,-0.043,0.044,0,0
2016-12-30 03:00,0.195,0.062,0,0
2016-12-30 04:00,0.487,0.074,0,0
2016-12-30 05:00,0.824,0.068,0,0
2016-12-30 06:00,1.043,0.080,0,0
2016-12-30 07:00,1.223,0.105,0,0
2016-12-30 08:00,1.256,0.088,0,0
2016-12-30 09:00,1.221,0.072,0,0
2016-12-30 10:00,1.098,0.075,0,0
2016-12-30 11:00,0.969,0.069,0,0
2016-12-30 12:00,0.934,0.077,0,0
2016-12-30 13:00,0.970,0.091,0,0
2016-12-30 14:00,1.104,0.073,0,0
2016-12-30 15:00,1.297,0.089,0,0
2016-12-30 16:00,1.536,0.102,0,0
2016-12-30 17:00,1.740,0.104,0,0
2016-12-30 18:00,1.863,0.075,0,0
2016-12-30 19:00,1.779,0.094,0,0
2016-12-30 20:00,1.580,0.086,0,0
2016-12-30 21:00,1.224,0.079,0,0
2016-12-30 22:00,0.819,0.063,0,0
2016-12-30 23:00,0.467,0.068,0,0
2016-12-31 00:00,0.101,0.065,0,0
2016-12-31 01:00,-0.077,0.049,0,0
2016-12-31 02:00,-0.080,0.047,0,0
2016-12-31 03:00,0.071,0.054,0,0
2016-12-31 04:00,0.342,0.058,0,0
2016-12-31 05:00,0.635,0.054,0,0
2016-12-31 06:00,0.972,0.056,0,0
2016-12-31 07:00,1.188,0.054,0,0
2016-12-31 08:00,1.320,0.094,0,0
2016-12-31 09:00,1.308,0.107,0,0
2016-12-31 10:00,1.216,0.082,0,0
2016-12-31 11:00,1.093,0.102,0,0
2016-12-31 12:00,1.005,0.070,0,0
2016-12-31 13:00,0.933,0.077,0,0
2016-12-31 14:00,0.983,0.075,0,0
2016-12-31 15:00,1.172,0.094,0,0
2016-12-31 16:00,1.374,0.083,0,0
2016-12-31 17:00,1.605,0.098,0,0
2016-12-31 18:00,1.778,0.079,0,0
2016-12-31 19:00,1.771,0.091,0,0
2016-12-31 20:00,1.680,0.088,0,0
2016-12-31 21:00,1.455,0.085,0,0
2016-12-31 22:00,1.092,0.066,0,0
2016-12-31 23:00,0.689,0.076,0,0
2017-01-01 00:00,0.323,0.000,0,0
2017-01-01 01:00,0.086,0.054,0,0
2017-01-01 02:00,-0.042,0.050,0,0
2017-01-01 03:00,-0.009,0.066,0,0
2017-01-01 04:00,0.161,0.077,0,0
2017-01-01 05:00,0.475,0.054,0,0
2017-01-01 06:00,0.808,0.064,0,0
2017-01-01 07:00,1.064,0.054,0,0
2017-01-01 08:00,1.224,0.070,0,0
2017-01-01 09:00,1.327,0.078,0,0
2017-01-01 10:00,1.260,0.061,0,0
2017-01-01 11:00,1.152,0.050,0,0
2017-01-01 12:00,1.033,0.059,0,0
2017-01-01 13:00,0.990,0.054,0,0
2017-01-01 14:00,0.939,0.054,0,0
2017-01-01 15:00,1.007,0.044,0,0
2017-01-01 16:00,1.135,0.056,0,0
2017-01-01 17:00,1.391,0.066,0,0
2017-01-01 18:00,1.613,0.090,0,0
2017-01-01 19:00,1.670,0.076,0,0
2017-01-01 20:00,1.658,0.068,0,0
2017-01-01 21:00,1.514,0.080,0,0
2017-01-01 22:00,1.257,0.069,0,0
2017-01-01 23:00,0.949,0.060,0,0
2017-01-02 00:00,0.549,0.062,0,0
2017-01-02 01:00,0.262,0.060,0,0
2017-01-02 02:00,0.051,0.047,0,0
2017-01-02 03:00,0.015,0.057,0,0
2017-01-02 04:00,0.091,0.044,0,0
2017-01-02 05:00,0.295,0.051,0,0
2017-01-02 06:00,0.613,0.052,0,0
2017-01-02 07:00,0.917,0.065,0,0
2017-01-02 08:00,1.127,0.058,0,0
2017-01-02 09:00,1.297,0.057,0,0
2017-01-02 10:00,1.326,0.080,0,0
2017-01-02 11:00,1.256,0.065,0,0
2017-01-02 12:00,1.136,0.066,0,0
2017-01-02 13:00,1.026,0.071,0,0
2017-01-02 14:00,0.943,0.065,0,0
2017-01-02 15:00,0.924,0.059,0,0
2017-01-02 16:00,0.971,0.074,0,0
2017-01-02 17:00,1.135,0.077,0,0
2017-01-02 18:00,1.342,0.064,0,0
2017-01-02 19:00,1.496,0.070,0,0
2017-01-02 20:00,1.553,0.076,0,0
2017-01-02 21:00,1.494,0.089,0,0
2017-01-02 22:00,1.334,0.061,0,0
2017-01-02 23:00,1.074,0.076,0,0
2017-01-03 00:00,0.780,0.055,0,0
2017-01-03 01:00,0.466,0.059,0,0
2017-01-03 02:00,0.223,0.052,0,0
2017-01-03 03:00,0.055,0.046,0,0
2017-01-03 04:00,0.096,0.048,0,0
2017-01-03 05:00,0.227,0.044,0,0
2017-01-03 06:00,0.454,0.060,0,0
2017-01-03 07:00,0.757,0.043,0,0
2017-01-03 08:00,1.054,0.067,0,0
2017-01-03 09:00,1.249,0.073,0,0
2017-01-03 10:00,1.372,0.068,0,0
2017-01-03 11:00,1.355,0.066,0,0
2017-01-03 12:00,1.264,0.071,0,0
2017-01-03 13:00,1.152,0.056,0,0
2017-01-03 14:00,0.985,0.053,0,0
2017-01-03 15:00,0.915,0.045,0,0
2017-01-03 16:00,0.903,0.044,0,0
2017-01-03 17:00,0.995,0.043,0,0
2017-01-03 18:00,1.102,0.057,0,0
2017-01-03 19:00,1.275,0.047,0,0
2017-01-03 20:00,1.368,0.046,0,0
2017-01-03 21:00,1.443,0.042,0,0
2017-01-03 22:00,1.423,0.050,0,0
2017-01-03 23:00,1.295,0.043,0,0
2017-01-04 00:00,1.052,0.044,0,0
2017-01-04 01:00,0.759,0.042,0,0
2017-01-04 02:00,0.514,0.031,0,0
2017-01-04 03:00,0.337,0.027,0,0
2017-01-04 04:00,0.237,0.022,0,0
2017-01-04 05:00,0.257,0.026,0,0
2017-01-04 06:00,0.469,0.024,0,0
2017-01-04 07:00,0.705,0.027,0,0
2017-01-04 08:00,1.013,0.027,0,0
2017-01-04 09:00,1.317,0.033,0,0
2017-01-04 10:00,1.481,0.039,0,0
2017-01-04 11:00,1.590,0.031,0,0
2017-01-04 12:00,1.530,0.032,0,0
2017-01-04 13:00,1.400,0.031,0,0
2017-01-04 14:00,1.240,0.033,0,0
2017-01-04 15:00,1.068,0.040,0,0
2017-01-04 16:00,0.952,0.029,0,0
2017-01-04 17:00,0.893,0.027,0,0
2017-01-04 18:00,0.915,0.030,0,0
2017-01-04 19:00,1.004,0.034,0,0
2017-01-04 20:00,1.112,0.031,0,0
2017-01-04 21:00,1.234,0.037,0,0
2017-01-04 22:00,1.296,0.039,0,0
2017-01-04 23:00,1.328,0.038,0,0
2017-01-05 00:00,1.193,0.034,0,0
2017-01-05 01:00,1.006,0.036,0,0
2017-01-05 02:00,0.770,0.032,0,0
2017-01-05 03:00,0.535,0.027,0,0
2017-01-05 04:00,0.426,0.025,0,0
2017-01-05 05:00,0.387,0.026,0,0
2017-01-05 06:00,0.444,0.021,0,0
2017-01-05 07:00,0.612,0.023,0,0
2017-01-05 08:00,0.826,0.031,0,0
2017-01-05 09:00,1.153,0.027,0,0
2017-01-05 10:00,1.421,0.036,0,0
2017-01-05 11:00,1.553,0.031,0,0
2017-01-05 12:00,1.606,0.030,0,0
2017-01-05 13:00,1.573,0.034,0,0
2017-01-05 14:00,1.397,0.038,0,0
2017-01-05 15:00,1.198,0.042,0,0
2017-01-05 16:00,0.957,0.035,0,0
2017-01-05 17:00,0.792,0.030,0,0
2017-01-05 18:00,0.717,0.036,0,0
2017-01-05 19:00,0.698,0.032,0,0
2017-01-05 20:00,0.795,0.028,0,0
2017-01-05 21:00,0.931,0.028,0,0
2017-01-05 22:00,1.035,0.026,0,0
2017-01-05 23:00,1.122,0.035,0,0
2017-01-06 00:00,1.155,0.038,0,0
2017-01-06 01:00,1.128,0.043,0,0
2017-01-06 02:00,0.954,0.039,0,0
2017-01-06 03:00,0.736,0.031,0,0
2017-01-06 04:00,0.556,0.029,0,0
2017-01-06 05:00,0.439,0.024,0,0
2017-01-06 06:00,0.377,0.023,0,0
2017-01-06 07:00,0.474,0.023,0,0
2017-01-06 08:00,0.691,0.025,0,0
2017-01-06 09:00,0.924,0.024,0,0
2017-01-06 10:00,1.239,0.029,0,0
2017-01-06 11:00,1.470,0.032,0,0
2017-01-06 12:00,1.605,0.025,0,0
2017-01-06 13:00,1.686,0.030,0,0
2017-01-06 14:00,1.562,0.030,0,0
2017-01-06 15:00,1.337,0.031,0,0
2017-01-06 16:00,1.082,0.031,0,0
2017-01-06 17:00,0.826,0.026,0,0
2017-01-06 18:00,0.632,0.031,0,0
2017-01-06 19:00,0.502,0.026,0,0
2017-01-06 20:00,0.456,0.024,0,0
2017-01-06 21:00,0.542,0.023,0,0
2017-01-06 22:00,0.727,0.027,0,0
2017-01-06 23:00,0.868,0.028,0,0
2017-01-07 00:00,1.026,0.032,0,0
2017-01-07 01:00,1.089,0.031,0,0
2017-01-07 02:00,1.095,0.032,0,0
2017-01-07 03:00,1.012,0.032,0,0
2017-01-07 04:00,0.831,0.026,0,0
2017-01-07 05:00,0.671,0.030,0,0
2017-01-07 06:00,0.594,0.030,0,0
2017-01-07 07:00,0.546,0.028,0,0
2017-01-07 08:00,0.633,0.026,0,0
2017-01-07 09:00,0.842,0.028,0,0
2017-01-07 10:00,1.127,0.029,0,0
2017-01-07 11:00,1.430,0.031,0,0
2017-01-07 12:00,1.693,0.033,0,0
2017-01-07 13:00,1.847,0.028,0,0
2017-01-07 14:00,1.833,0.032,0,0
2017-01-07 15:00,1.709,0.030,0,0
2017-01-07 16:00,1.465,0.035,0,0
2017-01-07 17:00,1.168,0.026,0,0
2017-01-07 18:00,0.809,0.029,0,0
2017-01-07 19:00,0.586,0.029,0,0
2017-01-07 20:00,0.394,0.019,0,0
2017-01-07 21:00,0.358,0.022,0,0
2017-01-07 22:00,0.447,0.023,0,0
2017-01-07 23:00,0.599,0.024,0,0
2017-01-08 00:00,0.839,0.025,0,0
2017-01-08 01:00,1.024,0.031,0,0
2017-01-08 02:00,1.159,0.034,0,0
2017-01-08 03:00,1.186,0.033,0,0
2017-01-08 04:00,1.050,0.041,0,0
2017-01-08 05:00,0.963,0.037,0,0
2017-01-08 06:00,0.831,0.032,0,0
2017-01-08 07:00,0.692,0.027,0,0
2017-01-08 08:00,0.675,0.027,0,0
2017-01-08 09:00,0.780,0.032,0,0
2017-01-08 10:00,0.964,0.032,0,0
2017-01-08 11:00,1.285,0.038,0,0
2017-01-08 12:00,1.581,0.039,0,0
2017-01-08 13:00,1.868,0.033,0,0
2017-01-08 14:00,1.973,0.035,0,0
2017-01-08 15:00,1.955,0.033,0,0
2017-01-08 16:00,1.768,0.033,0,0
2017-01-08 17:00,1.484,0.029,0,0
2017-01-08 18:00,1.121,0.029,0,0
2017-01-08 19:00,0.683,0.026,0,0
2017-01-08 20:00,0.373,0.020,0,0
2017-01-08 21:00,0.183,0.017,0,0
2017-01-08 22:00,0.145,0.018,0,0
2017-01-08 23:00,0.300,0.015,0,0
2017-01-09 00:00,0.523,0.020,0,0
2017-01-09 01:00,0.773,0.022,0,0
2017-01-09 02:00,1.028,0.026,0,0
2017-01-09 03:00,1.249,0.035,0,0
2017-01-09 04:00,1.292,0.027,0,0
2017-01-09 05:00,1.223,0.031,0,0
2017-01-09 06:00,1.050,0.033,0,0
2017-01-09 07:00,0.920,0.027,0,0
2017-01-09 08:00,0.793,0.031,0,0
2017-01-09 09:00,0.786,0.030,0,0
2017-01-09 10:00,0.874,0.030,0,0
2017-01-09 11:00,1.064,0.033,0,0
2017-01-09 12:00,1.373,0.046,0,0
2017-01-09 13:00,1.682,0.043,0,0
2017-01-09 14:00,1.918,0.041,0,0
2017-01-09 15:00,2.005,0.051,0,0
2017-01-09 16:00,1.962,0.037,0,0
2017-01-09 17:00,1.711,0.041,0,0
2017-01-09 18:00,1.339,0.040,0,0
2017-01-09 19:00,0.888,0.042,0,0
2017-01-09 20:00,0.434,0.029,0,0
2017-01-09 21:00,0.076,0.025,0,0
2017-01-09 22:00,-0.147,0.021,0,0
2017-01-09 23:00,-0.117,0.018,0,0
2017-01-10 00:00,0.022,0.024,0,0
2017-01-10 01:00,0.315,0.030,0,0
2017-01-10 02:00,0.676,0.033,0,0
2017-01-10 03:00,0.984,0.036,0,0
2017-01-10 04:00,1.199,0.048,0,0
2017-01-10 05:00,1.267,0.044,0,0
2017-01-10 06:00,1.208,0.043,0,0
2017-01-10 07:00,1.080,0.043,0,0
2017-01-10 08:00,0.870,0.048,0,0
2017-01-10 09:00,0.790,0.046,0,0
2017-01-10 10:00,0.771,0.038,0,0
2017-01-10 11:00,0.867,0.044,0,0
2017-01-10 12:00,1.153,0.036,0,0
2017-01-10 13:00,1.481,0.065,0,0
2017-01-10 14:00,1.794,0.060,0,0
2017-01-10 15:00,2.044,0.063,0,0
2017-01-10 16:00,2.144,0.063,0,0
2017-01-10 17:00,2.046,0.070,0,0
2017-01-10 18:00,1.717,0.057,0,0
2017-01-10 19:00,1.263,0.057,0,0
2017-01-10 20:00,0.758,0.037,0,0
2017-01-10 21:00,0.257,0.032,0,0
2017-01-10 22:00,-0.066,0.029,0,0
2017-01-10 23:00,-0.255,0.029,0,0
2017-01-11 00:00,-0.168,0.032,0,0
2017-01-11 01:00,0.122,0.045,0,0
2017-01-11 02:00,0.430,0.060,0,0
2017-01-11 03:00,0.816,0.066,0,0
2017-01-11 04:00,1.187,0.066,0,0
2017-01-11 05:00,1.389,0.060,0,0
2017-01-11 06:00,1.406,0.071,0,0
2017-01-11 07:00,1.356,0.100,0,0
2017-01-11 08:00,1.178,0.107,0,0
2017-01-11 09:00,1.044,0.087,0,0
2017-01-11 10:00,0.867,0.062,0,0
2017-01-11 11:00,0.861,0.062,0,0
2017-01-11 12:00,0.980,0.061,0,0
2017-01-11 13:00,1.281,0.064,0,0
2017-01-11 14:00,1.605,0.061,0,0
2017-01-11 15:00,1.924,0.078,0,0
2017-01-11 16:00,2.151,0.054,0,0
2017-01-11 17:00,2.203,0.093,0,0
2017-01-11 18:00,2.021,0.079,0,0
2017-01-11 19:00,1.661,0.078,0,0
2017-01-11 20:00,1.177,0.099,0,0
2017-01-11 21:00,0.591,0.064,0,0
2017-01-11 22:00,0.099,0.053,0,0
2017-01-11 23:00,-0.191,0.056,0,0
2017-01-12 00:00,-0.261,0.056,0,0
2017-01-12 01:00,-0.218,0.040,0,0
2017-01-12 02:00,0.075,0.074,0,0
2017-01-12 03:00,0.487,0.062,0,0
2017-01-12 04:00,0.914,0.068,0,0
2017-01-12 05:00,1.229,0.059,0,0
2017-01-12 06:00,1.400,0.067,0,0
2017-01-12 07:00,1.486,0.063,0,0
2017-01-12 08:00,1.361,0.061,0,0
2017-01-12 09:00,1.172,0.052,0,0
2017-01-12 10:00,0.966,0.066,0,0
2017-01-12 11:00,0.870,0.052,0,0
2017-01-12 12:00,0.881,0.063,0,0
2017-01-12 13:00,1.059,0.073,0,0
2017-01-12 14:00,1.347,0.055,0,0
2017-01-12 15:00,1.682,0.058,0,0
2017-01-12 16:00,1.984,0.057,0,0
2017-01-12 17:00,2.150,0.076,0,0
2017-01-12 18:00,2.170,0.058,0,0
2017-01-12 19:00,1.970,0.060,0,0
2017-01-12 20:00,1.557,0.049,0,0
2017-01-12 21:00,1.024,0.044,0,0
2017-01-12 22:00,0.489,0.040,0,0
2017-01-12 23:00,0.039,0.036,0,0
2017-01-13 00:00,-0.249,0.036,0,0
2017-01-13 01:00,-0.291,0.046,0,0
2017-01-13 02:00,-0.142,0.042,0,0
2017-01-13 03:00,0.159,0.056,0,0
2017-01-13 04:00,0.556,0.048,0,0
2017-01-13 05:00,0.973,0.054,0,0
2017-01-13 06:00,1.262,0.055,0,0
2017-01-13 07:00,1.414,0.050,0,0
2017-01-13 08:00,1.430,0.054,0,0
2017-01-13 09:00,1.285,0.057,0,0
2017-01-13 10:00,1.085,0.057,0,0
2017-01-13 11:00,0.884,0.044,0,0
2017-01-13 12:00,0.779,0.046,0,0
2017-01-13 13:00,0.795,0.043,0,0
2017-01-13 14:00,0.963,0.044,0,0
2017-01-13 15:00,1.275,0.046,0,0
2017-01-13 16:00,1.613,0.052,0,0
2017-01-13 17:00,1.874,0.056,0,0
2017-01-13 18:00,2.027,0.062,0,0
2017-01-13 19:00,1.971,0.055,0,0
2017-01-13 20:00,1.733,0.049,0,0
2017-01-13 21:00,1.328,0.045,0,0
2017-01-13 22:00,0.822,0.046,0,0
2017-01-13 23:00,0.303,0.040,0,0
2017-01-14 00:00,-0.087,0.040,0,0
2017-01-14 01:00,-0.284,0.031,0,0
2017-01-14 02:00,-0.325,0.035,0,0
2017-01-14 03:00,-0.122,0.030,0,0
2017-01-14 04:00,0.250,0.037,0,0
2017-01-14 05:00,0.641,0.047,0,0
2017-01-14 06:00,1.037,0.055,0,0
2017-01-14 07:00,1.284,0.045,0,0
2017-01-14 08:00,1.416,0.053,0,0
2017-01-14 09:00,1.383,0.042,0,0
2017-01-14 10:00,1.226,0.052,0,0
2017-01-14 11:00,1.005,0.047,0,0
2017-01-14 12:00,0.824,0.051,0,0
2017-01-14 13:00,0.725,0.050,0,0
2017-01-14 14:00,0.769,0.056,0,0
2017-01-14 15:00,0.945,0.045,0,0
2017-01-14 16:00,1.252,0.057,0,0
2017-01-14 17:00,1.552,0.049,0,0
2017-01-14 18:00,1.791,0.051,0,0
2017-01-14 19:00,1.889,0.050,0,0
2017-01-14 20:00,1.816,0.050,0,0
2017-01-14 21:00,1.543,0.046,0,0
